Type,Date,Time,Latitude,Longitude,ParsedDate,ParsedTime,Datetime,hour,day_of_week,day_of_month,month,quarter,is_weekend,is_morning,is_afternoon,is_evening,is_night,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,lat_grid,lon_grid,crime_density,distance_to_center,crime_type_encoded,crime_severity,time_weighted_severity,historical_crime_count,is_high_risk,historical_high_risk_count,historical_avg_severity,risk_score,baseline_risk_score,neighborhood_cluster,night_time_risk,location_density_risk,hour_density,weekend_night,dist_to_center_density,lat_squared,lon_squared,lat_lon_prod
Robbery,25/07/2017,9:00,12.920042,77.583575,2017-07-25 00:00:00,09:00:00,2017-07-25 09:00:00,9,1,25,7,3,0,1,0,0,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,12.92,77.58,291,5.856160219030315,9,7.0,5.6000000000000005,139,0,9.0,2.5691703485517916,31.78982129270238,1.9756944444,0,0.0,2619.0,2619,0,1704.1426237378216,166.927485281764,6019.211109780625,1002.3830475101499
2 wheeler theft,25/07/17,10:30:00 AM,12.94169,77.557891,2017-07-25 00:00:00,10:30:00,2017-07-25 10:30:00,10,1,25,7,3,0,1,0,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,12.94,77.55,222,5.185088668308404,0,2.0,1.6,96,0,15.0,2.877588929135321,8.65147483433619,2.7529411765,0,0.0,3330.0,2220,0,1151.0896843644657,167.48734005609998,6015.226456367881,1003.7301823757899
Assault,25/07/2017,13:00,12.9109359450741,77.5698458437946,2017-07-25 00:00:00,13:00:00,2017-07-25 13:00:00,13,1,25,7,3,0,0,1,0,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,12.91,77.56,224,7.259387524921955,2,6.0,6.0,116,1,38.0,3.5543727106227108,32.49660241322652,3.1150793651,0,0.0,8512.0,2912,0,1626.102805582518,166.6922669778064,6017.080984230058,1001.4993109585043
Ordinary Theft,25/07/2017,15:45,12.88296498,77.55735933,2017-07-25 00:00:00,15:45:00,2017-07-25 15:45:00,15,1,25,7,3,0,0,1,0,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,12.88,77.55,56,10.650142997002153,7,2.0,2.0,42,0,12.0,3.567691029900332,8.0861025356691,2.2878787879,0,0.0,672.0,840,0,596.4080078321206,165.97078667590642,6015.143986242738,999.1687441896663
Assault,25/07/2017,17:00,12.94464,77.58856,2017-07-25 00:00:00,17:00:00,2017-07-25 17:00:00,17,1,25,7,3,0,0,1,0,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,12.94,77.58,109,3.0684336087180935,2,6.0,6.0,62,1,17.0,3.1328090869375274,28.2028821947545,2.3625,0,0.0,1853.0,1853,0,334.4592633502722,167.5637047296,6019.9846428736,1004.3559773183999
Ordinary Theft,25/07/2017,17:30,12.935164,77.592701,2017-07-25 00:00:00,17:30:00,2017-07-25 17:30:00,17,1,25,7,3,0,0,1,0,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,12.93,77.59,98,4.05672116749431,7,2.0,2.0,67,0,14.0,3.0616746698679473,9.19023970026918,2.3965517241,0,0.0,1372.0,1666,0,397.5586744144424,167.318467706896,6020.627248475402,1003.6743126379641
Assault,25/07/2017,18:30,12.94865677,77.56227641,2017-07-25 00:00:00,18:30:00,2017-07-25 18:30:00,18,1,25,7,3,0,0,0,1,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,12.94,77.56,213,4.333256174586505,2,6.0,7.199999999999999,96,1,26.0,3.42606843812013,38.635027308157326,2.8737373737,0,0.0,5538.0,3834,0,922.9835651869255,167.66771214726683,6015.906721901242,1004.3272955329577
Assault,25/07/2017,21:00,12.94464,77.588556,2017-07-25 00:00:00,21:00:00,2017-07-25 21:00:00,21,1,25,7,3,0,0,0,1,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,-0.4999999999999998,-0.8660254037844388,12.94,77.58,109,3.0685260959049097,2,6.0,7.199999999999999,63,1,18.0,3.1776089449541285,33.843458633705396,2.3625,0,0.0,1962.0,2289,0,334.46934445363513,167.5637047296,6019.984022165136,1004.35592553984
2 wheeler theft,26/07/2017,4:00:00 PM,12.92204,77.582201,2017-07-26 00:00:00,04:00:00,2017-07-26 04:00:00,4,2,26,7,3,0,0,0,0,1,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388,12.92,77.58,291,5.672262105685843,0,2.0,3.0,140,0,9.0,2.600594672320928,17.030261406804847,1.9756944444,0,2.600594672320928,2619.0,1164,0,1650.6282727545804,166.9791177616,6018.997912004401,1002.5203046100401
Assault,26/07/2017,11:45,12.9138435,77.5767104,2017-07-26 00:00:00,11:45:00,2017-07-26 11:45:00,11,2,26,7,3,0,1,0,0,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388,12.91,77.57000000000001,206,6.708470330214776,2,6.0,4.800000000000001,117,0,10.0,2.76123087049531,25.597050207673774,2.4764097241473597,0,0.0,2060.0,2266,0,1381.9448880242437,166.76735394249226,6018.145996485468,1001.8134973504224
Ordinary Theft,26/07/2017,15:00,12.93006,77.57958,2017-07-26 00:00:00,15:00:00,2017-07-26 15:00:00,15,2,26,7,3,0,0,1,0,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,-0.4999999999999998,-0.8660254037844388,12.93,77.57000000000001,62,4.897427342707132,7,2.0,2.0,35,0,14.0,4.165770609318996,8.286269452783065,2.4764097241473597,0,0.0,868.0,930,0,303.6404952478422,167.18645160359998,6018.591232976401,1003.1086241748001
2 wheeler theft,27/07/2017,5:00:00 PM,12.922044,77.582211,2017-07-27 00:00:00,05:00:00,2017-07-27 05:00:00,5,3,27,7,3,0,0,0,0,1,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,12.92,77.58,291,5.671573356970625,0,2.0,3.0,141,0,9.0,2.596365132375006,17.030261406804847,1.9756944444,0,2.596365132375006,2619.0,1455,0,1650.4278468784519,166.97922113793598,6018.999463648521,1002.5207441592839
Chain Snatching,27/07/2017,10:40,12.921999,77.587034,2017-07-27 00:00:00,10:40:00,2017-07-27 10:40:00,10,3,27,7,3,0,1,0,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,12.92,77.58,291,5.57599050216385,4,2.0,1.6,142,0,9.0,2.592194746833922,9.08280608362925,1.9756944444,0,0.0,2619.0,2910,0,1622.6132361296804,166.978058156001,6019.747844917157,1002.579575760966
Ordinary Theft,27/07/2017,10:50,12.92367,77.58014,2017-07-27 00:00:00,10:50:00,2017-07-27 10:50:00,10,3,27,7,3,0,1,0,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,12.92,77.58,291,5.555162593197845,7,2.0,1.6,143,0,9.0,2.588082283314242,9.08280608362925,1.9756944444,0,0.0,2619.0,2910,0,1616.5523146205728,167.0212462689,6018.6781224196,1002.6201279137999
2 wheeler theft,27/07/2017,11:45:00 AM,12.9116772,77.5969408,2017-07-27 00:00:00,11:45:00,2017-07-27 11:45:00,11,3,27,7,3,0,1,0,0,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,12.91,77.59,122,6.667938445009638,0,2.0,1.6,65,0,7.0,2.8016641828117237,7.699494968595868,2.6041666667,0,0.0,854.0,1342,0,813.4884902911759,166.71140811699982,6021.285221518704,1001.9066513171098
4 Wheeler Theft,27/07/2017,14:50,12.88376625,77.56842522,2017-07-27 00:00:00,14:50:00,2017-07-27 14:50:00,14,3,27,7,3,0,0,1,0,0,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,12.88,77.56,102,10.17029163660703,1,2.0,2.0,51,0,11.0,3.260558069381599,9.269457976459272,2.4140625,0,0.0,1122.0,1428,0,1037.3697469339172,165.99143278463907,6016.860591110732,999.3734589150848
Ordinary Theft,7/27/2017,18:30,12.92161,77.580742,2017-07-27 00:00:00,18:30:00,2017-07-27 18:30:00,18,3,27,7,3,0,0,0,1,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-0.4999999999999998,-0.8660254037844388,12.92,77.58,291,5.757926855387757,7,2.0,2.4,144,0,9.0,2.5840265434293164,13.624209125443876,1.9756944444,0,0.0,2619.0,5238,0,1675.5567149178373,166.9680049921,6018.771529270564,1002.46809163462
2 wheeler theft,28/07/2017,4:35:00 PM,12.86945,77.548967,2017-07-28 00:00:00,04:35:00,2017-07-28 04:35:00,4,4,28,7,3,0,0,0,0,1,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,12.86,77.54,101,12.388572571239518,0,2.0,3.0,49,0,38.0,5.9976237623762385,13.874918439852813,3.4081632653,0,5.9976237623762385,3838.0,404,0,1251.2458296951913,165.62274330250003,6013.842282767089,998.0125533581501
2 wheeler theft,28/07/2017,7:30:00 PM,12.555542,77.334934,2017-07-28 00:00:00,07:30:00,2017-07-28 07:30:00,7,4,28,7,3,0,1,0,0,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,12.55,77.33,46,54.15995642014696,0,2.0,1.6,9,0,2.0,2.8391304347826085,6.160236162736094,2.4764097241473597,0,0.0,92.0,322,0,2491.3579953267604,157.64163491376402,5980.692016784356,970.9820119042281
Robbery,28/07/2017,23:30,12.933466,77.584554,2017-07-28 00:00:00,23:30:00,2017-07-28 23:30:00,23,4,28,7,3,0,0,0,0,1,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,-0.4999999999999998,-0.8660254037844388,12.93,77.58,160,4.377824470306516,9,7.0,10.5,93,1,13.0,2.8196143617021274,53.35474583233686,2.6283783784,0,2.8196143617021274,2080.0,3680,0,700.4519152490425,167.27454277315599,6019.363019378916,1003.4371912841639
Murder,29/07/2017,8:45,12.84488,77.583729,2017-07-29 00:00:00,08:45:00,2017-07-29 08:45:00,8,5,29,7,3,1,1,0,0,0,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,12.84,77.58,23,14.139797789783819,6,10.0,8.0,3,1,1.0,4.684782608695652,25.424430642783566,2.7173913043,0,0.0,23.0,184,0,325.2153491650278,164.9909422144,6019.235005545442,996.5536889575201
Ordinary Theft,29/07/2017,10:30,12.9057223,77.53558126,2017-07-29 00:00:00,10:30:00,2017-07-29 10:30:00,10,5,29,7,3,1,1,0,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,12.9,77.53,64,9.724600488428452,7,2.0,1.6,28,0,2.0,2.7295258620689653,6.679019631833019,2.2916666667,0,0.0,128.0,640,0,622.3744312594209,166.5576680847173,6011.766361326063,1000.6526801106442
2 wheeler theft,7/29/2017,10:45:00 AM,12.906379,77.598782,2017-07-29 00:00:00,10:45:00,2017-07-29 10:45:00,10,5,29,7,3,1,1,0,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,12.9,77.59,76,7.266391592719821,0,2.0,1.6,44,0,6.0,2.97719298245614,6.950088674965895,2.24,0,0.0,456.0,760,0,552.2457610467064,166.574618891641,6021.570967883524,1001.519290430378
4 Wheeler Theft,29/07/2017,13:00,12.9211693,77.5799377,2017-07-29 00:00:00,13:00:00,2017-07-29 13:00:00,13,5,29,7,3,1,0,1,0,0,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,-0.4999999999999998,-0.8660254037844388,12.92,77.57000000000001,108,5.828404635034132,1,2.0,2.0,53,0,3.0,2.5449245541838135,9.382695764458287,2.4764097241473597,0,0.0,324.0,1404,0,629.4677005836862,166.95661607926252,6018.646733535882,1002.4235093051527
2 wheeler theft,30/07/2017,8:00:00 AM,12.92714515,77.55837118,2017-07-30 00:00:00,08:00:00,2017-07-30 08:00:00,8,6,30,7,3,1,1,0,0,0,0.8660254037844387,-0.49999999999999983,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,12.92,77.55,139,6.312553424834309,0,2.0,1.6,80,0,15.0,3.272137845279332,7.906627876174887,2.1727272727,0,0.0,2085.0,1112,0,877.444926051969,167.11108172916852,6015.300940094654,1002.6083218414367
Robbery,30/07/2017,17:00,12.9174342,77.5735833,2017-07-30 00:00:00,17:00:00,2017-07-30 17:00:00,17,6,30,7,3,1,0,1,0,0,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-0.4999999999999998,-0.8660254037844388,12.91,77.57000000000001,206,6.439205211726525,9,7.0,7.0,118,1,10.0,2.788447417802072,37.32903155285758,2.4764097241473597,0,0.0,2060.0,3502,0,1326.476273615664,166.86010631132964,6017.660826002038,1002.0516579359688
2 wheeler theft,31/07/2017,11:15:00 AM,12.938179,77.598667,2017-07-31 00:00:00,11:15:00,2017-07-31 11:15:00,11,0,31,7,3,0,1,0,0,0,0.258819045102521,-0.9659258262890682,0.0,1.0,-0.4999999999999998,-0.8660254037844388,12.93,77.59,98,3.7422874027804127,0,2.0,1.6,68,0,14.0,3.046288080449571,7.352191760215344,2.3965517241,0,0.0,1372.0,1078,0,366.74416547248046,167.396475836041,6021.55312017689,1003.985443807393
4 Wheeler Theft,31/07/2017,18:00,12.92635556,77.57694444,2017-07-31 00:00:00,18:00:00,2017-07-31 18:00:00,18,0,31,7,3,0,0,0,1,0,-1.0,-1.8369701987210297e-16,0.0,1.0,-0.4999999999999998,-0.8660254037844388,12.92,77.57000000000001,108,5.382484230737628,1,2.0,2.4,54,0,3.0,2.535016835016835,11.259234917349945,2.4764097241473597,0,0.0,324.0,1944,0,581.3082969196638,167.0906680635429,6018.182308646848,1002.787167089805
Assault,31/07/2017,19:30,12.909288,77.645849,2017-07-31 00:00:00,19:30:00,2017-07-31 19:30:00,19,0,31,7,3,0,0,0,1,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,-0.4999999999999998,-0.8660254037844388,12.9,77.64,4,8.879966266011012,2,6.0,7.199999999999999,0,1,0.0,5.0,11.58795296952552,3.5,0,0.0,0.0,76,0,35.51986506404405,166.64971666694402,6028.8778669308,1002.352626745512
Assault,31/07/2017,20:20,12.934824,77.56557,2017-07-31 00:00:00,20:20:00,2017-07-31 20:20:00,20,0,31,7,3,0,0,0,1,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,-0.4999999999999998,-0.8660254037844388,12.93,77.56,140,5.159337978391863,2,6.0,7.199999999999999,64,1,15.0,3.2807692307692307,35.63107121072281,2.5,0,0.0,2100.0,2800,0,722.3073169748609,167.30967191097602,6016.417649424899,1003.29699640968
Robbery,1/8/2017,2:45,12.937009,77.557041,2017-08-01 00:00:00,02:45:00,2017-08-01 02:45:00,2,1,1,8,3,0,0,0,0,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,12.93,77.55,157,5.599990647637396,9,7.0,10.5,100,1,13.0,2.842593176515104,53.15724784678315,2.1973684211,0,2.842593176515104,2041.0,314,0,879.1985316790712,167.36620186608098,6015.09460867568,1003.3561374303689
2 wheeler theft,1/8/2017,9:00:00 PM,12.880763,77.584638,2017-08-01 00:00:00,09:00:00,2017-08-01 09:00:00,9,1,1,8,3,0,1,0,0,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,12.88,77.58,56,10.158151637203375,0,2.0,1.6,22,0,5.0,3.1187888198757765,6.468882028535281,2.8620689655,0,0.0,280.0,504,0,568.856491683389,165.914055462169,6019.376053591043,999.349334518794
Robbery,1/8/2017,11:45:00 AM,12.88255509,77.5563552,2017-08-01 00:00:00,11:45:00,2017-08-01 11:45:00,11,1,1,8,3,0,1,0,0,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,12.88,77.55,56,10.733887158297923,9,7.0,5.6000000000000005,43,0,12.0,3.532061688311688,22.641087099873484,2.2878787879,0,0.0,672.0,616,0,601.0976808646838,165.9602256468849,6014.988231908567,999.124018443608
Assault,01/08/2017,14:00,12.8981950397319,77.5693753268396,2017-08-01 00:00:00,14:00:00,2017-08-01 14:00:00,14,1,1,8,3,0,0,1,0,0,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,12.89,77.56,173,8.607873954339478,2,6.0,6.0,119,1,30.0,3.4609826589595376,30.954331795287175,2.5303030303,0,0.0,5190.0,2422,0,1489.1621941007297,166.36343528296462,6017.007988596113,1000.5049320757447
Chain Snatching,1/8/2017,15:00,12.943552,77.550541,2017-08-01 00:00:00,15:00:00,2017-08-01 15:00:00,15,1,1,8,3,0,0,1,0,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,12.94,77.55,222,5.702776398752255,4,2.0,2.0,97,0,15.0,2.8686339400625114,10.814343542920238,2.7529411765,0,0.0,3330.0,3330,0,1266.0163605230007,167.535538376704,6014.08640939268,1003.779460061632
2 wheeler theft,2/8/2017,3:35:00 PM,12.922547,77.58636,2017-08-02 00:00:00,03:35:00,2017-08-02 03:35:00,3,2,2,8,3,0,0,0,0,1,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,12.92,77.58,291,5.527054565456621,0,2.0,3.0,145,0,9.0,2.5800263616250056,17.030261406804847,1.9756944444,0,2.5800263616250056,2619.0,873,0,1608.3728785478766,166.992220967209,6019.6432580496,1002.6133836589199
2 wheeler theft,2/8/2017,5:30:00 PM,12.9124182556892,77.5641048370764,2017-08-02 00:00:00,05:30:00,2017-08-02 05:30:00,5,2,2,8,3,0,0,0,0,1,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,12.91,77.56,224,7.363914550066436,0,2.0,3.0,117,0,39.0,3.5750983656174338,16.24830120661326,3.1150793651,0,3.5750983656174338,8736.0,1120,0,1649.5168592148816,166.73054520985573,6016.190359176979,1001.5401632844563
2 wheeler theft,2/8/2017,7:00:00 PM,12.889178,77.571874,2017-08-02 00:00:00,07:00:00,2017-08-02 07:00:00,7,2,2,8,3,0,1,0,0,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,12.88,77.57000000000001,103,9.49007918244202,0,2.0,1.6,51,0,9.0,2.950522778192681,7.431025438626197,2.4764097241473597,0,0.0,927.0,721,0,977.4781557915281,166.13090951568398,6017.395635871875,999.8376917795719
4 Wheeler Theft,2/8/2017,9:30,12.91542222,77.56194444,2017-08-02 00:00:00,09:30:00,2017-08-02 09:30:00,9,2,2,8,3,0,1,0,0,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,12.91,77.56,224,7.179461391809013,1,2.0,1.6,118,0,39.0,3.5618622448979593,8.665760643527072,3.1150793651,0,0.0,8736.0,2016,0,1608.1993517652188,166.80813112086972,6015.855225313648,1001.7452606467815
Assault,02/08/2017,11:45,12.844683,77.583062,2017-08-02 00:00:00,11:45:00,2017-08-02 11:45:00,11,2,2,8,3,0,1,0,0,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,12.84,77.58,23,14.167825111765724,2,6.0,4.800000000000001,4,0,2.0,5.747826086956522,15.254658385670142,2.7173913043,0,0.0,46.0,253,0,325.85997757061165,164.98588137048898,6019.131509295844,996.529837559346
2 wheeler theft,2/8/2017,13:30 PM,12.88566566,77.55349801,2017-08-02 00:00:00,13:30:00,2017-08-02 13:30:00,13,2,2,8,3,0,0,1,0,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,12.88,77.55,56,10.542731508018402,0,2.0,2.0,44,0,12.0,3.6091269841269837,8.0861025356691,2.2878787879,0,0.0,672.0,728,0,590.3929644490305,166.04037950130325,6014.545053587074,999.3284461203353
Chain Snatching,2/8/2017,18:35,12.940679,77.559242,2017-08-02 00:00:00,18:35:00,2017-08-02 18:35:00,18,2,2,8,3,0,0,0,1,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,12.94,77.55,222,5.148039307270286,4,2.0,2.4,98,0,15.0,2.85985985985986,12.977212251504286,2.7529411765,0,0.0,3330.0,3996,0,1142.8647262140037,167.461172981041,6015.4360196145635,1003.6692542053179
2 wheeler theft,3/8/2017,4:00:00 PM,12.95346,77.5619,2017-08-03 00:00:00,04:00:00,2017-08-03 04:00:00,4,3,3,8,3,0,0,0,0,1,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,12.950000000000001,77.56,134,4.077302005987526,0,2.0,3.0,61,0,9.0,2.806090515166105,14.71582433531529,2.4764097241473597,0,2.806090515166105,1206.0,536,0,546.3584688023284,167.7921259716,6015.848331609999,1004.6949691739999
Assault,03/08/2017,11:00,12.9259,77.556179,2017-08-03 00:00:00,11:00:00,2017-08-03 11:00:00,11,3,3,8,3,0,1,0,0,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,12.92,77.55,139,6.56948638027019,2,6.0,4.800000000000001,81,0,15.0,3.256623969117389,23.719883628524663,2.1727272727,0,0.0,2085.0,1529,0,913.1586068575564,167.07889081000002,6014.960901080041,1002.4834141361
Ordinary Theft,3/8/2017,14:00,12.929578,77.585484,2017-08-03 00:00:00,14:00:00,2017-08-03 14:00:00,14,3,3,8,3,0,0,1,0,0,-0.4999999999999998,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,12.92,77.58,291,4.7759173912248825,7,2.0,2.0,146,0,9.0,2.576080604062931,11.353507604536563,1.9756944444,0,0.0,2619.0,4074,0,1389.7919608464408,167.173987258084,6019.507327514255,1003.1475670457519
2 wheeler theft,3/8/2017,16:00 PM,12.91505845,77.5548265,2017-08-03 00:00:00,16:00:00,2017-08-03 16:00:00,16,3,3,8,3,0,0,1,0,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,12.91,77.55,101,7.622744435031405,0,2.0,2.0,41,0,7.0,3.142857142857143,9.249945626568541,2.5,0,0.0,707.0,1616,0,769.8971879381719,166.7987347669164,6014.751113445103,1001.625117327109
Robbery,4/8/2017,2:15,12.942452,77.556337,2017-08-04 00:00:00,02:15:00,2017-08-04 02:15:00,2,4,4,8,3,0,0,0,0,1,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,12.94,77.55,222,5.262772614853927,9,7.0,10.5,99,1,15.0,2.851261261261261,56.77530360033125,2.7529411765,0,2.851261261261261,3330.0,444,0,1168.3355204975717,167.50706377230398,6014.9854088575685,1003.769168918324
2 wheeler theft,4/8/2017,3:30:00 PM,12.9025428672536,77.5616066038878,2017-08-04 00:00:00,03:30:00,2017-08-04 03:30:00,3,4,4,8,3,0,0,0,0,1,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,12.9,77.56,199,8.470462816940502,0,2.0,3.0,118,0,24.0,3.1101304843545456,15.894952099644108,2.5505617978,0,3.1101304843545456,4776.0,597,0,1685.62210057116,166.4756124413167,6015.802818976251,1000.7419540597222
